Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
CRS,8.33,6.26,9.39,3283074048,Metal Fabrication
MA,3.52,0.89,0.57,373031141376,Credit Services
NTCT,47.06,11.94,14.73,2021598208,Software—Infrastructure
JBLU,15.79,0.31,-0.48,1532949888,Airlines
SHW,2.72,0.27,-8.34,65585852416,Specialty Chemicals
CNOB,-4.82,3.18,-8.16,694266304,Banks—Regional
ADM,17.68,0.03,0.08,40432812032,Farm Products
CMCSA,5.13,0.76,0.25,182908256256,Telecom Services
HZO,-17.88,0.52,-9.23,719102592,Specialty Retail
LUV,"-1,166.67",0.11,-1.98,16123811840,Airlines
LYTS,22.22,6.70,14.79,457758464,Electronic Components
MKC,-15.12,3.63,-6.04,20352000000,Packaged Foods
XEL,0,16.41,0.64,31558719488,Utilities—Regulated Electric
CMPR,-134.85,6.20,2.19,1845631744,Advertising Agencies
ISTR,-11.43,0.33,-2.57,104112728,Banks—Regional
CLS,5.66,4.36,-0.9,2939923456,Electronic Components
TER,24.32,3.03,1.41,15472246784,Semiconductor Equipment & Materials
ALRS,-8.62,6.95,-1.66,363416384,Banks—Regional
TCBK,-6.84,2,0.08,1065423488,Banks—Regional
BWB,-2.17,1.62,-0.06,265211520,Banks—Regional
HXL,29.03,6.67,2.76,5502095360,Aerospace & Defense
LC,-5,2.72,-4.26,663033408,Credit Services
UVSP,6.58,6.11,0.63,512212896,Banks—Regional
BRKL,-2.50,1.48,-1.83,813187712,Banks—Regional
CATY,-5,1.91,0.56,2522296832,Banks—Regional
AMP,9.29,4.61,2.5,33833738240,Asset Management
SEIC,5.06,0.09,0.35,7971922432,Asset Management
FLEX,3.33,3.69,0.33,12049996800,Electronic Components
CALX,21.43,1.48,-0.14,3040108800,Software—Application
NOW,13.43,0.32,1.99,114027847680,Software—Application
CASH,3.85,7.88,-0.52,1208737920,Banks—Regional
PLXS,1.36,1.15,-1.07,2555192832,Electronic Components
STX,45.45,3.58,-3.34,13707575296,Computer Hardware
TSLA,9.17,2.48,1.0,794195722240,Auto Manufacturers
IBM,-0.28,7.34,-0.35,127814148096,Information Technology Services
WOLF,21.43,4.22,-3.55,4772329472,Semiconductors
CSX,4.26,0.21,-2.14,61694648320,Railroads
FVCB,-43.75,14.22,1.24,228044912,Banks—Regional
PGR,0.67,1.63,6.21,81504436224,Insurance—Property & Casualty
FCX,30,7.81,9.23,53460434944,Copper
APH,4,3.55,0.71,50096173056,Electronic Components
NEE,2,7.33,-7.49,115938344960,Utilities—Regulated Electric
KMB,1.99,0.10,-1.3,40869654528,Household & Personal Products
BPOP,29.45,0.86,-4.17,4544765952,Banks—Regional
HES,5.33,9.50,2.46,46980333568,Oil & Gas E&P
ABT,14.44,6.47,-1.65,168069611520,Medical Devices
BA,"-3,600",2.85,3.75,115622133760,Aerospace & Defense
MNRO,13.16,3.01,11.51,872477888,Auto Parts
NDAQ,-1.54,0.01,-6.6,23873044480,Financial Data & Stock Exchanges
ADP,0.51,0.34,-5.4,99112222720,Staffing & Employment Services
RES,36.67,7.24,11.11,1934696320,Oil & Gas Equipment & Services
MKTX,3.27,0.91,8.81,8049399808,Capital Markets
TXT,7,0.93,-1.78,15477268480,Aerospace & Defense
SLGN,3.70,5.82,-0.61,4739771904,Packaging & Containers
TARO,-78.16,14.66,-0.48,1417315200,Drug Manufacturers—Specialty & Generic
RNST,1.14,0.85,0.44,1470225408,Banks—Regional
TRMK,-17.07,0.84,-0.51,1327053184,Banks—Regional
WSBC,1.21,1.45,-0.39,1449451520,Banks—Regional
AGYS,8.33,3.78,4.08,1677414144,Software—Application
LRN,11.21,3,-0.59,1935965696,Education & Training Services
NAVI,-7.32,8.57,-0.91,2093986304,Credit Services
UMBF,0.98,1.23,-0.22,3010635008,Banks—Regional
FFIV,5.56,0.03,0.56,9556633600,Software—Infrastructure
CNI,-0.64,0.59,0.71,71474724864,Railroads
MSFT,2.20,0.34,0.39,2345946841088,Software—Infrastructure
BSET,117.86,9.82,2.49,129475232,"Furnishings, Fixtures & Appliances"
GATX,11.59,1.88,1.52,3857849344,Rental & Leasing Services
PCAR,18.39,9.92,11.29,44448878592,Farm & Heavy Construction Machinery
LMT,5.13,4.06,1.38,102988808192,Aerospace & Defense
VZ,-0.83,0.55,1.08,136252932096,Telecom Services
TRV,0,0.19,4.02,37388517376,Insurance—Property & Casualty
IVZ,8.33,4.37,-2.53,6513976832,Asset Management
HAL,7.46,0.05,-3.04,36391112704,Oil & Gas Equipment & Services
GE,11.71,0.69,3.98,120320417792,Specialty Industrial Machinery
MMM,-2.56,0.53,-4.65,51677491200,Conglomerates
DHR,16.67,9.58,-0.87,183185129472,Diagnostics & Research
SMBK,0,1.21,-1.09,363377632,Banks—Regional
CFB,12.50,5.56,-0.9,497346208,Banks—Regional
FNB,7.32,4.86,1.47,3871678464,Banks—Regional
ZION,10.84,1.14,2.03,5168778752,Banks—Regional
NBTB,-7.53,0.03,0.07,1492196608,Banks—Regional
SFBS,0,6.61,0.1,2839263488,Banks—Regional
TRST,11.11,3.14,-1.31,519175904,Banks—Regional
RBB,-1.08,2.72,1.17,242759936,Banks—Regional
SYF,12.50,1.68,-1.9,12783854592,Credit Services
SLB,2.90,0.74,1.88,82855378944,Oil & Gas Equipment & Services
BANF,-3.41,1.68,-5.51,2857042432,Banks—Regional
CCNE,-5.41,0.07,-1.87,380232128,Banks—Regional
OCFC,6.35,21.03,-4.72,859829120,Banks—Regional
NFLX,-74.47,0.18,-3.36,167332315136,Entertainment
BANR,7.69,2.94,-3.01,1455549568,Banks—Regional
WABC,0,0.69,-5.85,1152551936,Banks—Regional
FAST,2.38,1.23,-2.94,31217635328,Industrial Distribution
PG,0.63,0.81,-4.24,343776002048,Household & Personal Products
KEY,-30.91,1.57,-7.89,10070488064,Banks—Regional
CBSH,1.96,1.30,-4.02,5983106048,Banks—Regional
WTFC,-14.23,0.04,-5.09,4621506048,Banks—Regional
SNV,-1.46,0.29,-6.28,4063442688,Banks—Regional
DFS,5.31,2.28,-3.73,21652994048,Credit Services
AA,17.65,2.67,-2.12,5185756672,Aluminum
UAL,18.84,1.39,0.2,13873553408,Airlines
GS,-36.76,0.71,-4.08,106671652864,Capital Markets
C,-6.78,0.54,1.75,79204040704,Banks—Diversified
DAL,14.73,3.11,-1.65,23806466048,Airlines
BLK,11.76,4.23,-1.2,96522903552,Asset Management
UNH,3.29,0,-0.09,467033718784,Healthcare Plans
OGI,0,1.43,11.11,107396792,Drug Manufacturers—Specialty & Generic
SNX,17.81,2.97,5.22,9190515712,Electronics & Computer Distribution
JEF,0,21.15,1.4,7707977728,Capital Markets
AZZ,-5.38,3.98,-0.42,1140101760,Specialty Business Services
ACCD,8.20,4.43,1.84,800176000,Health Information Services
GBX,-89.36,4.03,-16.78,1235328000,Railroads
WBA,0.87,1.28,-6.41,19198924800,Pharmaceutical Retailers
ANGO,200,1.65,15.26,289996480,Medical Instruments & Supplies
LNN,32,1.41,2.31,1295527296,Farm & Heavy Construction Machinery
UNF,13.33,3.25,1.95,3047357696,Specialty Business Services
LMNR,-190.91,20.34,0.3,275436736,Farm Products
PAYX,4.21,0.51,-2.34,41660887040,Staffing & Employment Services
KMX,-58.62,10.09,-2.29,11221739520,Auto & Truck Dealerships
MU,-100,0.07,-0.29,74513252352,Semiconductors
CTAS,2.97,2.19,4.93,49027907584,Specialty Business Services
TTC,0,1.35,2.1,8629436416,Tools & Accessories
AIR,0,2.37,1.94,2101111296,Aerospace & Defense
NKE,30.77,5.62,-1.7,146295734272,Footwear & Accessories
CVGW,-91.89,20.11,1.8,448112544,Food Distribution
FDX,14.80,3.59,-3.49,66606190592,Integrated Freight & Logistics
EMKR,-61.11,2.26,-3.65,36499616,Semiconductors
FDS,10.83,1.19,-6.8,16679808000,Financial Data & Stock Exchanges
WGO,13.11,5.97,-1.76,1796020224,Recreational Vehicles
ACN,5.84,1.06,-7.98,193328185344,Information Technology Services
ADBE,2.86,0.06,-4.41,232157462528,Software—Infrastructure
JBL,4.52,3.81,-5.93,16607490048,Electronic Components
LEN,2.03,0.67,-3.63,31908448256,Residential Construction
TCOM,100,4.98,0.85,23040438272,Travel Services
NDSN,4.72,4.45,-3.69,12723926016,Specialty Industrial Machinery
PLAB,25,0.13,5.1,1264105088,Semiconductor Equipment & Materials
ORCL,3.42,2.01,1.21,290155134976,Software—Infrastructure
CHWY,112.50,3.15,4.4,7857825792,Internet Retail
RH,20.13,3.58,4.05,4864276480,Specialty Retail
COST,-1.27,0.42,0.49,250160332800,Discount Stores
LULU,2.04,2.86,0.88,48795471872,Apparel Retail
DOCU,39.02,3.10,4.22,8534609920,Software—Application
CMTL,300,2.05,9.62,243985872,Communication Equipment
DOMO,50,3.40,0.54,353972288,Software—Application
PHR,13.64,2.73,3.37,1031298560,Health Information Services
CIEN,662.50,14.04,17.94,6987012608,Communication Equipment
KFY,0,4.38,-6.54,2500306176,Staffing & Employment Services
VRNT,18.97,0.80,-2.86,1477592576,Software—Infrastructure
GME,-6.90,14.12,-12.4,5024266240,Specialty Retail
CPB,18.60,6.08,5.48,12239581184,Packaged Foods
LOVE,24.66,0.01,-22.76,303122656,"Furnishings, Fixtures & Appliances"
CASY,12.23,4.14,-0.82,10118627328,Specialty Retail
MDB,235.29,10.33,-9.0,24675241984,Software—Infrastructure
ZUO,66.67,1.58,-9.87,1157719936,Software—Infrastructure
AVAV,-100,3.37,-7.28,2932168192,Aerospace & Defense
CXM,300,0.79,-2.83,3743360000,Software—Application
S,27.27,3.93,-3.56,4985063424,Software—Infrastructure
HQY,8.57,4.60,-0.74,6255089664,Health Information Services
AZO,9.15,3.88,-3.65,45356601344,Specialty Retail
JILL,42.59,1.22,-4.28,313839936,Apparel Retail
SIG,146.67,7.59,13.52,3223277824,Luxury Goods
KVHI,500,10.05,-11.7,99631048,Communication Equipment
CONN,8.24,1.13,-7.14,96140632,Specialty Retail
SAIC,9.20,2.55,0.94,5586802176,Information Technology Services
GCO,5.10,2.30,-12.34,354605664,Apparel Retail
VEEV,5.61,1.21,4.72,32685463552,Health Information Services
MRVL,-3.39,1.33,5.17,46703366144,Semiconductors
ZS,11.54,4.24,13.79,22898022400,Software—Infrastructure
CLIR,25,19,20.29,42032692,Pollution & Treatment Controls
TLYS,142.86,7.07,-6.43,243276816,Apparel Retail
SMAR,92.86,3.06,15.61,5467480576,Software—Application
PATH,225,5.92,10.05,9696886784,Software—Infrastructure
AMBA,26.32,0.08,6.71,2114740864,Semiconductor Equipment & Materials
ZUMZ,111.76,5.66,-7.73,352587712,Apparel Retail
PD,200,1.55,8.79,2098571008,Software—Application
MEI,15.38,7.08,10.52,822817088,Electronic Components
KR,7.32,0.59,-1.12,32189388800,Grocery Stores
SCWX,20,0.93,-1.27,535521184,Software—Infrastructure
REX,50,4.89,14.94,712750656,Chemicals
GNSS,200,2.81,-0.33,74734008,Scientific & Technical Instruments
SMTC,3.17,0.90,5.45,1652490752,Semiconductors
LZB,22.09,2.14,3.61,1329430272,"Furnishings, Fixtures & Appliances"
OOMA,16.67,0.85,2.41,333056000,Telecom Services
SPLK,260.87,9.91,1.41,24646195200,Software—Infrastructure
NCNO,50,1.79,1.48,3590569728,Software—Application
ASYS,"2,900",7.72,0.27,107955584,Semiconductor Equipment & Materials
ESTC,100,1.21,5.41,7995567616,Software—Application
PVH,22.07,2.19,6.94,4623109120,Apparel Manufacturing
YEXT,300,0.27,-1.48,787977408,Software—Infrastructure
NTNX,125,4.98,0.93,8357736448,Software—Infrastructure
CRM,15.70,0.39,4.93,197304942592,Software—Application
BOX,3.33,0.33,-0.87,3487329024,Software—Infrastructure
SNPS,3.80,0.39,3.5,69801992192,Software—Infrastructure
OKTA,100,3.76,6.47,13371878400,Software—Infrastructure
WOOF,0,1.56,14.17,1095158912,Specialty Retail
BBW,34.21,1.81,25.53,427374368,Specialty Retail
HRL,2,0.34,-3.96,20782671872,Packaged Foods
DCI,7.14,2.78,1.89,7230872576,Specialty Industrial Machinery
WDAY,17.86,1.18,-3.46,56290701312,Software—Application
CRWD,25,1.09,-1.2,39968337920,Software—Infrastructure
NTAP,10.45,0.55,-3.35,15843060736,Computer Hardware
INTU,39.50,3.97,-3.72,143195537408,Software—Application
CRNC,41.67,5.62,11.13,821587328,Software—Application
HIBB,-24.22,1.06,-12.18,588857920,Apparel Retail
BILI,5.97,1.13,26.02,5689116672,Electronic Gaming & Multimedia
ESLT,-33.65,1.03,-10.61,8790846464,Aerospace & Defense
DE,5.08,5.23,5.68,108685811712,Farm & Heavy Construction Machinery
HPQ,1.19,1.16,0.75,25398513664,Computer Hardware
GES,-20,3.16,0.92,1159629184,Apparel Retail
ADSK,0,0.13,0.24,44229910528,Software—Application
VMW,-8.13,4.81,1.62,71884398592,Software—Infrastructure
JWN,42.86,1.76,6.64,2415469312,Department Stores
TNP,-31.48,8.53,-9.03,613126400,Oil & Gas Midstream
DKS,16.07,9.55,8.18,9231808512,Specialty Retail
ANF,107.69,6.13,21.09,2838629632,Apparel Retail
KMDA,433.33,8.26,-3.14,306987520,Drug Manufacturers—Specialty & Generic
CHS,53.85,2.03,-10.24,923473344,Apparel Retail
MDT,1.56,1.72,-4.39,104260337664,Medical Devices
MMS,37.25,7.85,-1.35,4539319296,Specialty Business Services
AFYA,-7.69,3.72,3.2,1480820224,Education & Training Services
A,10.07,4.66,-0.33,32717078528,Diagnostics & Research
ITRN,11.36,2.21,0.84,601244160,Communication Equipment
SJM,9.59,2.05,3.08,12552921088,Packaged Foods
BKE,-0.80,0.01,6.49,1684388608,Apparel Retail
SPB,-53.85,4.42,-2.81,2795042048,Household & Personal Products
WWD,16.67,2.22,-1.62,7507491328,Aerospace & Defense
GLOB,0.79,0.35,-4.6,8395705856,Information Technology Services
GPS,"3,650",6.27,3.84,3931834880,Apparel Retail
CLFD,52.50,37.13,-2.03,437403200,Communication Equipment
WSM,-1.59,1.56,1.29,9968133120,Specialty Retail
KEYS,7.54,3.06,-3.48,23494948864,Scientific & Technical Instruments
EVGN,20,79.23,4.23,30535828,Biotechnology
IMTX,-3.23,13.62,-3.39,931006528,Biotechnology
KSS,1.23,0.29,4.73,2320041216,Department Stores
M,173.68,1.06,9.84,3176890368,Department Stores
BJ,19.28,1.89,-3.54,9544453120,Discount Stores
CAMT,2.13,0.42,-7.95,2784211200,Semiconductor Equipment & Materials
DESP,-31.25,6.68,-5.24,478908896,Travel Services
DOLE,55.56,1.50,6.81,1099277824,Farm Products
EZPW,36.36,6.18,-1.01,454342336,Credit Services
PFLT,-3.33,6.47,-1.36,626111872,Asset Management
NVDA,-17.14,0.02,-4.86,1074425298944,Semiconductors
PNNT,-17.65,4.59,0.33,429177216,Asset Management
CSCO,2.38,2.32,-1.44,217989267456,Communication Equipment
SONO,-16.28,4.56,-5.07,1655810816,Consumer Electronics
SR,-3.13,11.83,-3.06,2976283392,Utilities—Regulated Gas
TJX,7.50,0.81,6.14,101685829632,Apparel Retail
ZIM,2.11,7.27,0.3,1256278016,Marine Shipping
TGT,-28.37,0.62,-12.16,51039662080,Discount Stores
LOW,5.14,1.63,4.05,119947583488,Home Improvement Retail
GNLN,-852.50,21.54,-5.74,1885909,Tobacco
SMWB,30.77,1.93,6.41,505229440,Software—Application
QUIK,36.36,1.74,4.29,119184824,Semiconductors
WMT,13.64,3.67,4.09,430461157376,Discount Stores
MDWD,-30,24.93,19.29,100810384,Biotechnology
WKME,26.32,0.74,13.02,836578688,Software—Application
ENR,7.89,2.16,8.63,2290385920,Electrical Equipment & Parts
ARMK,-2.04,7.42,5.71,9058435072,Specialty Business Services
ICMB,0,2.26,0.53,57427272,Asset Management
EGAN,500,2.56,-2.35,192993248,Software—Application
TXMD,-53.43,30.74,-5.14,31937104,Drug Manufacturers—Specialty & Generic
DLO,-9.09,0.70,-0.97,5544865280,Software—Infrastructure
TDUP,-9.09,4.15,9.65,415901184,Internet Retail
AKTS,-40,0.36,-1.38,54475928,Communication Equipment
INFI,-140,91.23,-28.85,1452177,Biotechnology
MNDY,109.43,4.79,-10.86,7686743552,Software—Application
WHF,2.78,1.80,-0.69,296814400,Asset Management
CIR,91.67,2.80,-0.4,1136842880,Specialty Industrial Machinery
TSN,-4.12,3.37,-4.08,17952225280,Farm Products
LUMO,14.85,24.25,-34.39,26186952,Biotechnology
SOHU,30.56,2.29,-7.29,317805376,Electronic Gaming & Multimedia
CAN,600,4.04,9.63,309469184,Computer Hardware
STN,0,1.36,4.38,7198818816,Engineering & Construction
GOCO,-4.55,9.75,8.17,323558784,Insurance Brokers
CXDO,50,0.47,-1.71,54808936,Telecom Services
HHS,102.44,5.92,4.8,46942832,Conglomerates
IRIX,26.67,5.55,0.0,41221912,Medical Devices
LZ,0,2.90,8.24,2052814464,Specialty Business Services
REED,-50,30.49,-1.35,13591364,Beverages—Non-Alcoholic
OCX,38.46,32.20,-4.76,25711700,Diagnostics & Research
EDR,11.76,1.79,3.03,6044724736,Entertainment
PHUN,0,19.98,-3.03,21942444,Software—Application
BZH,41,17.99,14.32,780659456,Residential Construction
TOST,13.64,5.23,8.11,10032405504,Software—Infrastructure
ICAD,-7.14,26.35,9.2,53299864,Medical Devices
AGTI,5.56,1.27,-4.08,876532928,Health Information Services
EVCM,-144.44,1.17,2.98,1893072128,Software—Infrastructure
VTEX,-50,3.03,1.63,941003264,Software—Application
DOCS,6.25,2.33,8.13,4131788544,Health Information Services
FIGS,0,0.41,7.7,993949440,Apparel Manufacturing
CAPR,7.14,279.05,0.0,88157000,Biotechnology
AEYE,20,0.97,2.86,58441184,Software—Application
CAE,25,9.92,17.63,7465135104,Aerospace & Defense
SSYS,66.67,2.21,0.0,940804864,Computer Hardware
PGTI,3.77,0.25,8.86,1619248512,Building Products & Equipment
TDG,11.34,0.06,7.92,46526611456,Aerospace & Defense
NABL,-12.50,0.81,13.72,2354482176,Information Technology Services
ZVIA,19.05,7.43,-19.23,143256608,Beverages—Non-Alcoholic
XMTR,5.88,0.82,-20.16,814505088,Specialty Industrial Machinery
ARAV,20.31,298.39,1.31,9710263,Biotechnology
OPTN,-5.88,17.03,-20.46,138034288,Drug Manufacturers—Specialty & Generic
RDCM,50,3.54,0.86,130868784,Telecom Services
APYX,-41.67,24.05,-64.12,110860480,Medical Devices
DDS,125.05,3.61,-2.82,5433487872,Department Stores
HNST,-62.50,0.13,-15.5,119672280,Household & Personal Products
TPR,6.76,0.10,1.91,6587458560,Luxury Goods
WRK,2.14,1.44,6.18,9179227136,Packaging & Containers
PRMW,-4.35,0.38,7.9,2199512832,Beverages—Non-Alcoholic
YETI,5,3.78,26.69,4182434048,Leisure
WIX,185.71,0.77,21.75,5211981824,Software—Infrastructure
FORG,93.33,14.21,-0.62,1950605440,Software—Infrastructure
PAHC,-19.23,3.71,-3.87,517230976,Drug Manufacturers—Specialty & Generic
STKL,0,2.01,-6.45,389598944,Packaged Foods
ONTF,56.25,0.33,-6.68,277916128,Software—Application
MQ,0,6.14,-8.91,3172982016,Software—Infrastructure
TTGT,0,3.54,-6.73,844636480,Internet Content & Information
GPRK,3.33,1.65,-6.16,581536512,Oil & Gas E&P
MGNI,5.88,17.59,-7.67,1032670912,Advertising Agencies
NLS,5.88,0.62,-10.46,30680108,Leisure
INVA,-78.18,81.39,-1.15,845622976,Biotechnology
ADEA,-24.39,124.83,0.36,1140122112,Software—Application
RXT,11.11,1.83,-9.73,507343840,Software—Infrastructure
TTEC,21.31,2.12,-3.1,1243289472,Information Technology Services
PETQ,150,2.86,-14.27,579609472,Drug Manufacturers—Specialty & Generic
DSP,-10,1.49,-9.3,349578880,Software—Application
ENS,1.83,1.06,-1.1,3885247232,Electrical Equipment & Parts
WYNN,0,4.40,-5.81,10528826368,Resorts & Casinos
STE,-0.50,1.79,-1.84,21674614784,Medical Devices
ATO,13.33,0.08,-1.33,15726579712,Utilities—Regulated Gas
SCPL,-4.76,1.95,-6.13,483154368,Electronic Gaming & Multimedia
ORGO,-33.33,3.74,-6.65,417572160,Drug Manufacturers—Specialty & Generic
AVAH,-175,1.30,-11.67,230512528,Medical Care Facilities
VUZI,6.25,13.85,-11.46,229848704,Consumer Electronics
G,10.29,3.05,-4.5,6563711488,Information Technology Services
CRIS,17.65,6.77,-7.69,38783668,Biotechnology
COOK,0,4.96,-9.29,338432640,"Furnishings, Fixtures & Appliances"
CPRX,5.26,6.40,-3.91,1245955200,Biotechnology
JAZZ,9.53,0.08,-3.56,8172168704,Biotechnology
PRTS,75,0.04,-11.04,234909616,Internet Retail
RNG,7.84,1.21,-4.54,2805504512,Software—Application
EGIO,-100,0.79,-6.49,191685008,Software—Infrastructure
NUVA,1.89,0.80,-7.1,2084855680,Medical Devices
CLDX,0,62.80,-7.34,1300617216,Biotechnology
APP,-33.33,2.69,-8.22,13897927680,Software—Application
RDFN,2.35,0.20,-9.42,802384000,Real Estate Services
RBLX,-38.89,0.98,-22.0,17861658624,Electronic Gaming & Multimedia
DSKE,-43.33,0.79,-2.98,235225888,Trucking
ABUS,0,46.45,0.83,340140704,Biotechnology
SRDX,31.58,4.64,-10.15,453560064,Medical Devices
HBI,0,4.71,-9.5,1385552512,Apparel Manufacturing
VERX,33.33,3.11,-3.65,3513163264,Software—Application
TRVN,0,203.06,-34.41,8268396,Biotechnology
PRQR,-47.83,7.75,-2.18,105221736,Biotechnology
MIDD,-7.63,2.78,-8.38,6861184000,Specialty Industrial Machinery
DIBS,20.69,8.16,-11.79,141161760,Internet Retail
CSTE,-96.55,1.67,-16.14,147764016,Building Products & Equipment
SCYX,-21.57,17.49,-21.05,84760592,Drug Manufacturers—Specialty & Generic
WEN,4.35,1.78,2.34,4271568128,Restaurants
ANIP,10.34,6.49,-8.72,1177503232,Drug Manufacturers—Specialty & Generic
WWW,-15.79,3.29,-34.17,640888576,Footwear & Accessories
ALE,-15.71,7.50,4.32,3030625024,Utilities—Diversified
RSKD,54.55,6.79,26.17,753952576,Software—Application
SEAS,-9.13,2.32,-9.08,2958677248,Leisure
CEVA,5.26,3.53,-10.57,458243840,Semiconductors
RDNT,-43.75,0.04,-12.41,1910509568,Diagnostics & Research
COHR,25.30,0.51,1.16,4942055424,Scientific & Technical Instruments
TSQ,-20.34,1.10,-2.08,144448544,Advertising Agencies
